,x,0
0,,"device_1,[3.2202013, 2.4660277, 7.2831616],1686511343214"
0,,"device_1,[4.3837833, 0.8331822, 9.911995],1686511343268"
0,,"device_1,[3.6343982, 1.8579005, 8.391677],1686511343323"
0,,"device_1,[4.4196963, 1.8602947, 9.131485],1686511343379"
0,,"device_1,[4.237737, 0.9600749, 8.329428],1686511343434"
0,,"device_1,[4.43885, 1.8794483, 8.968679],1686511343489"
0,,"device_1,[4.426879, 1.7980455, 8.901642],1686511343545"
0,,"device_1,[3.7900212, 1.1252748, 9.215282],1686511343641"
0,,"device_1,[3.6008794, 1.9871874, 7.627927],1686511343655"
0,,"device_1,[4.074931, 1.2234371, 9.255983],1686511343709"
0,,"device_1,[3.7541082, 2.542642, 8.0924015],1686511343764"
0,,"device_1,[3.8163576, 1.9393034, 10.053253],1686511343816"
0,,"device_1,[3.6032736, 3.8115692, 8.688558],1686511343872"
0,,"device_1,[3.4141316, 0.82599956, 8.42759],1686511343920"
0,,"device_1,[3.7301662, 0.33758244, 7.905654],1686511343972"
0,,"device_1,[3.4955344, 1.3335704, 8.432379],1686511344028"
0,,"device_1,[3.7301662, 1.6543933, 10.445902],1686511344083"
0,,"device_1,[2.542642, 5.7245364, 9.215282],1686511344134"
0,,"device_1,[3.1435869, 4.7189717, 11.142614],1686511344185"
0,,"device_1,[4.6806645, 4.000711, 12.318168],1686511344242"
0,,"device_1,[3.442862, 5.317522, 9.332599],1686511344290"
0,,"device_1,[3.7972038, 4.606444, 8.604761],1686511344341"
0,,"device_1,[3.928885, 4.6351743, 7.089231],1686511344391"
0,,"device_1,[3.8355112, 3.7972038, 5.98311],1686511344469"
0,,"device_1,[4.582502, 1.2856863, 5.0158525],1686511344494"
0,,"device_1,[8.3821, 0.79726917, 7.6590514],1686511344572"
0,,"device_1,[6.105214, 0.80205756, 5.1810527],1686511344600"
0,,"device_1,[6.5577183, 1.6328455, 10.378864],1686511344671"
0,,"device_1,[3.1411927, 6.823475, 3.6128504],1686511344707"
0,,"device_1,[8.470686, 4.9559975, 7.1706343],1686511344768"
0,,"device_1,[8.291121, 0.18435353, 5.851429],1686511344819"
0,,"device_1,[3.122039, 5.0900726, 8.432379],1686511344871"
0,,"device_1,[10.371682, 0.581791, 3.9504328],1686511345015"
0,,"device_1,[3.3782187, 5.1116204, 8.607155],1686511345022"
0,,"device_1,[4.721366, 6.3589997, 1.6519991],1686511345031"
0,,"device_1,[10.139444, 7.103596, 0.5363012],1686511345442"
