,x,0
0,,"device_1,[0.22744916, -0.36391866, 9.828198],1685413986627"
0,,"device_1,[0.25378537, 0.05746084, 9.844957],1685413986684"
0,,"device_1,[0.23702596, -0.32561144, 9.8042555],1685413986738"
0,,"device_1,[0.24660277, -0.32800564, 9.818622],1685413986793"
0,,"device_1,[0.31603462, -0.23223756, 9.825804],1685413986878"
0,,"device_1,[0.260968, -0.16280572, 9.835381],1685413986906"
0,,"device_1,[0.16280572, -0.44532153, 9.816227],1685413986959"
0,,"device_1,[0.19393034, -0.2657564, 9.821015],1685413987015"
0,,"device_1,[0.22984336, -0.1364695, 9.828198],1685413987104"
0,,"device_1,[0.16759412, -0.009576807, 9.828198],1685413987124"
0,,"device_1,[0.18674773, 0.090979666, 9.849746],1685413987183"
0,,"device_1,[0.23223756, -0.2896984, 9.801862],1685413987238"
0,,"device_1,[0.11492168, -0.320823, 9.830592],1685413987291"
0,,"device_1,[0.19153613, -0.045489833, 9.770737],1685413987347"
0,,"device_1,[0.19393034, -0.5482722, 9.813833],1685413987402"
0,,"device_1,[0.18914193, -0.5291186, 9.775525],1685413987455"
0,,"device_1,[0.1604115, -0.82121116, 9.782708],1685413987508"
0,,"device_1,[0.22984336, -0.6464345, 9.821015],1685413987566"
0,,"device_1,[0.14604631, 0.3878607, 9.921572],1685413987618"
0,,"device_1,[0.4405331, 0.94570965, 9.725247],1685413987674"
0,,"device_1,[-0.15322891, -0.34715924, 9.919178],1685413987739"
0,,"device_1,[0.055066638, -0.34237084, 9.689334],1685413987787"
0,,"device_1,[-0.23223756, -0.055066638, 10.465055],1685413987931"
0,,"device_1,[-0.34476504, -0.23702596, 10.261548],1685413987937"
0,,"device_1,[0.17238252, -0.14844051, 9.562442],1685413987949"
0,,"device_1,[-0.15562311, -0.19871874, 9.811439],1685413988032"
0,,"device_1,[0.39983168, -0.019153614, 9.471462],1685413988057"
0,,"device_1,[-0.107739076, -0.22266077, 9.775525],1685413988131"
0,,"device_1,[-0.062249243, -0.12210429, 9.844957],1685413988167"
0,,"device_1,[0.18674773, -0.059855044, 9.753978],1685413988231"
0,,"device_1,[-0.095768064, -0.17238252, 10.041282],1685413988276"
0,,"device_1,[0.22744916, -0.2705448, 9.536105],1685413988332"
0,,"device_1,[0.019153614, -0.2873042, 9.837775],1685413988386"
0,,"device_1,[0.059855044, -0.17717093, 9.864111],1685413988442"
0,,"device_1,[0.770933, -1.2425907, 11.054029],1685413988498"
0,,"device_1,[-1.4748282, -0.94810385, 11.247959],1685413988550"
0,,"device_1,[2.2816741, -0.94570965, 16.697163],1685413988614"
0,,"device_1,[1.2282255, -0.29209262, 11.068395],1685413988656"
0,,"device_1,[1.5610195, 0.18674773, 13.053187],1685413988747"
0,,"device_1,[-1.3814543, 0.50038815, 11.57836],1685413988765"
0,,"device_1,[-0.61052144, 1.685518, 8.408437],1685413988818"
0,,"device_1,[-0.4213795, 2.7246015, 8.224083],1685413988873"
0,,"device_1,[0.6775591, 3.7565024, 7.0461354],1685413988929"
0,,"device_1,[0.30406362, 4.000711, 6.943185],1685413988982"
0,,"device_1,[0.25139117, 4.8219223, 6.1890116],1685413989038"
0,,"device_1,[-0.61291564, 5.00867, 6.1411276],1685413989092"
0,,"device_1,[0.38067806, 4.7381253, 6.730101],1685413989148"
